id_number,age,birth_year,country,ranking,prefix,full_name,first_name,last_name,first_last_name,second_last_name
1221,73.0,1951.0,Chile,UPPER,,Sofía Gómez Fernández,Sofía,Gómez Fernández,Gómez,Fernández
1222,75.0,1949.0,Uruguay,UPPER,,Teresa García Gutiérrez,Teresa,García Gutiérrez,García,Gutiérrez
1223,,,,,,Elena Martín,Elena,Martín,Martín,
1224,67.0,1957.0,Chile,MID,,Lucía Moreno Martín,Lucía,Moreno Martín,Moreno,Martín
1225,-1.0,0.0,Uruguay,LOWER,,Carlos Rodríguez Moreno,Carlos,Rodríguez Moreno,Rodríguez,Moreno
1226,63.0,1961.0,Uruguay,LOWER,Sr,Carlos Romero Sánchez,Carlos,Romero Sánchez,Romero,Sánchez
1227,30.0,1994.0,Uruguay,MID,,Javier Moreno Hernández,Javier,Moreno Hernández,Moreno,Hernández
1228,30.0,1994.0,Brasil,LOWER,,Isabel Gutiérrez,Isabel,Gutiérrez,Gutiérrez,
1229,-1.0,0.0,Unknown,LOWER,,Isabel Rodríguez,Isabel,Rodríguez,Rodríguez,
1230,52.0,1972.0,Argentina,MID,,Sofía Moreno,Sofía,Moreno,Moreno,
1231,,,,,,Isabel Jiménez Díaz,Isabel,Jiménez Díaz,Jiménez,Díaz
1232,46.0,1978.0,Uruguay,LOWER,,José Gómez,José,Gómez,Gómez,
1233,77.0,1947.0,Paraguay,LOWER,,Carmen Jiménez Pérez,Carmen,Jiménez Pérez,Jiménez,Pérez
1234,50.0,1974.0,México,MID,,Ana Díaz,Ana,Díaz,Díaz,
1235,,,,,,Pablo Muñoz,Pablo,Muñoz,Muñoz,
1236,61.0,1963.0,Argentina,MID,,Elena López,Elena,López,López,
1237,44.0,1980.0,México,LOWER,,María Álvarez,María,Álvarez,Álvarez,
1238,36.0,1988.0,Uruguay,LOWER,,Luis Romero Muñoz,Luis,Romero Muñoz,Romero,Muñoz
1239,38.0,1986.0,Uruguay,MID,,Elena Pérez,Elena,Pérez,Pérez,
1240,75.0,1949.0,Paraguay,UPPER,,Rafael Sánchez Alonso,Rafael,Sánchez Alonso,Sánchez,Alonso
1241,43.0,1981.0,México,LOWER,,Luis Pérez,Luis,Pérez,Pérez,
1242,49.0,1975.0,Brasil,MID,,Rafael Martín,Rafael,Martín,Martín,
1243,,,,,,Pablo Gómez Ruiz,Pablo,Gómez Ruiz,Gómez,Ruiz
1244,30.0,1994.0,Unknown,MID,,Sofía Alonso Álvarez,Sofía,Alonso Álvarez,Alonso,Álvarez
1245,79.0,1945.0,México,UPPER,,Teresa Fernández,Teresa,Fernández,Fernández,
1246,49.0,1975.0,Argentina,LOWER,,Sofía Muñoz Moreno,Sofía,Muñoz Moreno,Muñoz,Moreno
1247,53.0,1971.0,Uruguay,MID,,Juan Jiménez,Juan,Jiménez,Jiménez,
1248,74.0,1950.0,Chile,LOWER,,Luis González,Luis,González,González,
1249,,,,,,Francisco López,Francisco,López,López,
1250,-1.0,0.0,Uruguay,UPPER,,Juan Martínez,Juan,Martínez,Martínez,
1251,,,,,Col,Elena Hernández,Elena,Hernández,Hernández,
1252,41.0,1983.0,Brasil,LOWER,Col,Ana Pérez Sánchez,Ana,Pérez Sánchez,Pérez,Sánchez
1253,52.0,1972.0,Uruguay,MID,,Luis López,Luis,López,López,
1254,71.0,1953.0,Uruguay,UPPER,,Luis Martínez,Luis,Martínez,Martínez,
1255,52.0,1972.0,Uruguay,LOWER,,Carlos Moreno,Carlos,Moreno,Moreno,
1256,,,,,,María Hernández,María,Hernández,Hernández,
1257,63.0,1961.0,Chile,UPPER,,Elena Sánchez López,Elena,Sánchez López,Sánchez,López
1258,,,,,,María Díaz Díaz,María,Díaz Díaz,Díaz,Díaz
1259,73.0,1951.0,Chile,LOWER,,Luis Pérez García,Luis,Pérez García,Pérez,García
1260,36.0,1988.0,Uruguay,LOWER,,Carlos Moreno García,Carlos,Moreno García,Moreno,García
1261,,,,,,José Moreno,José,Moreno,Moreno,
1262,39.0,1985.0,Argentina,LOWER,Dr,Sofía Alonso Muñoz,Sofía,Alonso Muñoz,Alonso,Muñoz
1263,86.0,1938.0,Chile,UPPER,,Sofía Hernández,Sofía,Hernández,Hernández,
1264,,,,,,Carlos Jiménez,Carlos,Jiménez,Jiménez,
1265,,,,,,Isabel Rodríguez,Isabel,Rodríguez,Rodríguez,
1266,28.0,1996.0,México,LOWER,Lic,Isabel Pérez Rodríguez,Isabel,Pérez Rodríguez,Pérez,Rodríguez
1267,74.0,1950.0,Chile,LOWER,,Carlos Moreno Rodríguez,Carlos,Moreno Rodríguez,Moreno,Rodríguez
1268,-1.0,0.0,Unknown,LOWER,,Pilar Romero,Pilar,Romero,Romero,
1269,,,,,,Javier Gutiérrez,Javier,Gutiérrez,Gutiérrez,
1270,41.0,1983.0,Paraguay,MID,,Marta Gómez,Marta,Gómez,Gómez,
1271,45.0,1979.0,Uruguay,UPPER,,Javier Jiménez Gutiérrez,Javier,Jiménez Gutiérrez,Jiménez,Gutiérrez
1272,52.0,1972.0,Argentina,MID,,Isabel González,Isabel,González,González,
1273,-1.0,0.0,Chile,UPPER,,Juan Álvarez Romero,Juan,Álvarez Romero,Álvarez,Romero
1274,49.0,1975.0,Paraguay,LOWER,,Carlos Alonso Martínez,Carlos,Alonso Martínez,Alonso,Martínez
1275,60.0,1964.0,Argentina,UPPER,,María Martín,María,Martín,Martín,
1276,,,,,,Juan Martínez Ruiz,Juan,Martínez Ruiz,Martínez,Ruiz
1277,50.0,1974.0,México,LOWER,,Rafael Martín,Rafael,Martín,Martín,
1278,68.0,1956.0,Brasil,LOWER,Dr,Pablo González Gómez,Pablo,González Gómez,González,Gómez
1279,,,,,Dr,Carlos Alonso,Carlos,Alonso,Alonso,
1280,75.0,1949.0,Argentina,MID,,Francisco Rodríguez Hernández,Francisco,Rodríguez Hernández,Rodríguez,Hernández
1281,,,,,,Francisco Alonso,Francisco,Alonso,Alonso,
1282,,,,,,Pablo García,Pablo,García,García,
1283,42.0,1982.0,México,MID,,María Rodríguez Moreno,María,Rodríguez Moreno,Rodríguez,Moreno
1284,70.0,1954.0,Argentina,LOWER,,Francisco Hernández Moreno,Francisco,Hernández Moreno,Hernández,Moreno
1285,,,,,,Fernando Fernández,Fernando,Fernández,Fernández,
1286,62.0,1962.0,Uruguay,MID,,Pedro Moreno Ruiz,Pedro,Moreno Ruiz,Moreno,Ruiz
1287,32.0,1992.0,México,MID,,Teresa Gutiérrez Pérez,Teresa,Gutiérrez Pérez,Gutiérrez,Pérez
1288,-1.0,0.0,Brasil,LOWER,,Javier Sánchez,Javier,Sánchez,Sánchez,
1289,58.0,1966.0,México,LOWER,,Pedro Ruiz,Pedro,Ruiz,Ruiz,
1290,-1.0,0.0,Chile,LOWER,,Teresa Martínez Sánchez,Teresa,Martínez Sánchez,Martínez,Sánchez
1291,43.0,1981.0,Chile,UPPER,Sr,Javier Jiménez,Javier,Jiménez,Jiménez,
1292,56.0,1968.0,Chile,LOWER,,Pedro Martínez Fernández,Pedro,Martínez Fernández,Martínez,Fernández
1293,,,,,Col,Juan Romero,Juan,Romero,Romero,
1294,32.0,1992.0,Uruguay,MID,,Juan Fernández Ruiz,Juan,Fernández Ruiz,Fernández,Ruiz
1295,37.0,1987.0,Unknown,LOWER,,Pedro Jiménez Ruiz,Pedro,Jiménez Ruiz,Jiménez,Ruiz
1296,,,,,,Carlos González,Carlos,González,González,
1297,64.0,1960.0,Brasil,LOWER,,Ana Rodríguez Fernández,Ana,Rodríguez Fernández,Rodríguez,Fernández
1298,70.0,1954.0,Argentina,UPPER,,Lucía Pérez,Lucía,Pérez,Pérez,
1299,39.0,1985.0,Uruguay,UPPER,,Lucía Fernández,Lucía,Fernández,Fernández,
1300,-1.0,0.0,Argentina,LOWER,,Marta Álvarez Fernández,Marta,Álvarez Fernández,Álvarez,Fernández
1301,71.0,1953.0,México,LOWER,,Ana Gómez Ruiz,Ana,Gómez Ruiz,Gómez,Ruiz
1302,71.0,1953.0,Chile,LOWER,,Lucía Jiménez Hernández,Lucía,Jiménez Hernández,Jiménez,Hernández
1303,,,,,Dr,Fernando Martínez,Fernando,Martínez,Martínez,
1304,28.0,1996.0,México,LOWER,,Juan Romero González,Juan,Romero González,Romero,González
1305,42.0,1982.0,Brasil,UPPER,,Isabel Alonso,Isabel,Alonso,Alonso,
1306,84.0,1940.0,Chile,UPPER,Sr,Fernando Rodríguez García,Fernando,Rodríguez García,Rodríguez,García
1307,61.0,1963.0,Paraguay,LOWER,,Pablo Gutiérrez,Pablo,Gutiérrez,Gutiérrez,
1308,-1.0,0.0,Argentina,MID,,Juan López Martínez,Juan,López Martínez,López,Martínez
1309,36.0,1988.0,Brasil,LOWER,Sra,Carlos Ruiz,Carlos,Ruiz,Ruiz,
1310,40.0,1984.0,Brasil,MID,,Marta Jiménez,Marta,Jiménez,Jiménez,
1311,-1.0,0.0,México,LOWER,,Pilar Martínez Moreno,Pilar,Martínez Moreno,Martínez,Moreno
1312,47.0,1977.0,Chile,UPPER,Sra,Sofía Gutiérrez,Sofía,Gutiérrez,Gutiérrez,
1313,47.0,1977.0,Chile,UPPER,,Rafael López,Rafael,López,López,
1314,,,,,,Sofía Gutiérrez,Sofía,Gutiérrez,Gutiérrez,
1315,71.0,1953.0,Paraguay,LOWER,,Javier Ruiz,Javier,Ruiz,Ruiz,
1316,-1.0,0.0,Brasil,LOWER,,Carmen García Álvarez,Carmen,García Álvarez,García,Álvarez
1317,62.0,1962.0,Brasil,MID,,Luis Gómez,Luis,Gómez,Gómez,
1318,64.0,1960.0,Brasil,LOWER,,Marta Hernández,Marta,Hernández,Hernández,
1319,,,,,,Ana Martín González,Ana,Martín González,Martín,González
1320,65.0,1959.0,Chile,LOWER,,José Rodríguez Ruiz,José,Rodríguez Ruiz,Rodríguez,Ruiz
1321,32.0,1992.0,Unknown,LOWER,,Rafael Álvarez,Rafael,Álvarez,Álvarez,
1322,58.0,1966.0,Brasil,LOWER,,Marta Gutiérrez,Marta,Gutiérrez,Gutiérrez,
1323,73.0,1951.0,Uruguay,MID,,Fernando Alonso,Fernando,Alonso,Alonso,
1324,68.0,1956.0,Chile,UPPER,,Pedro Moreno,Pedro,Moreno,Moreno,
1325,65.0,1959.0,Argentina,MID,,Rafael Pérez,Rafael,Pérez,Pérez,
1326,-1.0,0.0,Argentina,MID,,Elena López Fernández,Elena,López Fernández,López,Fernández
1327,32.0,1992.0,Paraguay,MID,,Carmen Moreno,Carmen,Moreno,Moreno,
1328,-1.0,0.0,Chile,LOWER,,Teresa Pérez,Teresa,Pérez,Pérez,
1329,66.0,1958.0,Uruguay,UPPER,,Lucía Alonso,Lucía,Alonso,Alonso,
1330,,,,,,Elena Hernández,Elena,Hernández,Hernández,
1331,63.0,1961.0,Brasil,UPPER,,Sofía López Hernández,Sofía,López Hernández,López,Hernández
1332,75.0,1949.0,Chile,UPPER,,Pedro Gómez,Pedro,Gómez,Gómez,
1333,-1.0,0.0,Brasil,UPPER,,Isabel Martín Moreno,Isabel,Martín Moreno,Martín,Moreno
1334,,,,,Col,Juan Martín,Juan,Martín,Martín,
1335,-1.0,0.0,México,UPPER,,Teresa Sánchez Rodríguez,Teresa,Sánchez Rodríguez,Sánchez,Rodríguez
1336,-1.0,0.0,Paraguay,LOWER,,Francisco Martínez Rodríguez,Francisco,Martínez Rodríguez,Martínez,Rodríguez
1337,82.0,1942.0,Argentina,LOWER,,Lucía García,Lucía,García,García,
1338,40.0,1984.0,México,LOWER,,Ana Pérez Álvarez,Ana,Pérez Álvarez,Pérez,Álvarez
1339,47.0,1977.0,Paraguay,UPPER,,Fernando Sánchez González,Fernando,Sánchez González,Sánchez,González
1340,,,,,,Francisco Romero Alonso,Francisco,Romero Alonso,Romero,Alonso
1341,,,,,,Javier Moreno González,Javier,Moreno González,Moreno,González
1342,44.0,1980.0,Brasil,LOWER,,Juan García Alonso,Juan,García Alonso,García,Alonso
1343,65.0,1959.0,Brasil,UPPER,Lic,Isabel Sánchez,Isabel,Sánchez,Sánchez,
1344,35.0,1989.0,México,MID,,Lucía García Díaz,Lucía,García Díaz,García,Díaz
1345,53.0,1971.0,Paraguay,MID,,Isabel Álvarez,Isabel,Álvarez,Álvarez,
1346,,,,,,Marta Fernández Alonso,Marta,Fernández Alonso,Fernández,Alonso
1347,42.0,1982.0,Uruguay,MID,,Fernando Hernández Alonso,Fernando,Hernández Alonso,Hernández,Alonso
1348,-1.0,0.0,Paraguay,LOWER,,Lucía González Pérez,Lucía,González Pérez,González,Pérez
1349,45.0,1979.0,Brasil,LOWER,,Pedro Rodríguez Fernández,Pedro,Rodríguez Fernández,Rodríguez,Fernández
1350,-1.0,0.0,Uruguay,LOWER,,María Jiménez,María,Jiménez,Jiménez,
1351,37.0,1987.0,Argentina,LOWER,,José Sánchez Sánchez,José,Sánchez Sánchez,Sánchez,Sánchez
1352,76.0,1948.0,Argentina,MID,,Lucía Moreno,Lucía,Moreno,Moreno,
1353,52.0,1972.0,Paraguay,LOWER,,Teresa Gutiérrez Pérez,Teresa,Gutiérrez Pérez,Gutiérrez,Pérez
1354,31.0,1993.0,Brasil,UPPER,,Fernando Ruiz Gutiérrez,Fernando,Ruiz Gutiérrez,Ruiz,Gutiérrez
1355,,,,,,Fernando García,Fernando,García,García,
1356,74.0,1950.0,Chile,UPPER,Dr,Javier Ruiz Hernández,Javier,Ruiz Hernández,Ruiz,Hernández
1357,37.0,1987.0,Paraguay,LOWER,,Francisco Gómez,Francisco,Gómez,Gómez,
1358,,,,,,Isabel Martínez,Isabel,Martínez,Martínez,
1359,69.0,1955.0,Brasil,LOWER,,Rafael Jiménez Martínez,Rafael,Jiménez Martínez,Jiménez,Martínez
1360,40.0,1984.0,Chile,UPPER,,Pablo Gómez Romero,Pablo,Gómez Romero,Gómez,Romero
1361,,,,,,Marta Romero,Marta,Romero,Romero,
1362,-1.0,0.0,México,MID,,Pablo Díaz Sánchez,Pablo,Díaz Sánchez,Díaz,Sánchez
1363,,,,,,Carmen Sánchez,Carmen,Sánchez,Sánchez,
1364,,,,,,Pedro Gutiérrez,Pedro,Gutiérrez,Gutiérrez,
1365,,,,,,Pilar Jiménez Jiménez,Pilar,Jiménez Jiménez,Jiménez,Jiménez
1366,47.0,1977.0,Uruguay,LOWER,,Marta Jiménez,Marta,Jiménez,Jiménez,
1367,43.0,1981.0,Uruguay,MID,,Fernando Martínez Romero,Fernando,Martínez Romero,Martínez,Romero
1368,58.0,1966.0,Paraguay,MID,,Elena Hernández Fernández,Elena,Hernández Fernández,Hernández,Fernández
1369,29.0,1995.0,Uruguay,UPPER,,Luis Martínez Díaz,Luis,Martínez Díaz,Martínez,Díaz
1370,60.0,1964.0,Uruguay,LOWER,,Carlos Alonso Martín,Carlos,Alonso Martín,Alonso,Martín
1371,77.0,1947.0,Uruguay,UPPER,,Javier Romero Gómez,Javier,Romero Gómez,Romero,Gómez
1372,83.0,1941.0,Chile,UPPER,Lic,Rafael Jiménez,Rafael,Jiménez,Jiménez,
1373,69.0,1955.0,Brasil,UPPER,,Pablo Hernández García,Pablo,Hernández García,Hernández,García
1374,-1.0,0.0,Uruguay,UPPER,,Pilar López Romero,Pilar,López Romero,López,Romero
1375,76.0,1948.0,Brasil,UPPER,,Fernando Fernández Muñoz,Fernando,Fernández Muñoz,Fernández,Muñoz
1376,,,,,,Francisco Martín,Francisco,Martín,Martín,
1377,42.0,1982.0,Argentina,UPPER,,Javier Moreno Moreno,Javier,Moreno Moreno,Moreno,Moreno
1378,45.0,1979.0,Chile,LOWER,Col,Elena Rodríguez Hernández,Elena,Rodríguez Hernández,Rodríguez,Hernández
1379,43.0,1981.0,México,MID,,Fernando Gutiérrez,Fernando,Gutiérrez,Gutiérrez,
1380,-1.0,0.0,Brasil,LOWER,,Carlos Pérez Alonso,Carlos,Pérez Alonso,Pérez,Alonso
1381,64.0,1960.0,Uruguay,LOWER,,Pilar Gutiérrez,Pilar,Gutiérrez,Gutiérrez,
1382,62.0,1962.0,Chile,LOWER,,Javier González,Javier,González,González,
1383,-1.0,0.0,Chile,LOWER,,Fernando García,Fernando,García,García,
1384,,,,,,Lucía Pérez Martín,Lucía,Pérez Martín,Pérez,Martín
1385,28.0,1996.0,México,UPPER,,José Gómez,José,Gómez,Gómez,
1386,63.0,1961.0,Brasil,LOWER,,Teresa Álvarez Martín,Teresa,Álvarez Martín,Álvarez,Martín
1387,,,,,,Pedro Gómez,Pedro,Gómez,Gómez,
1388,-1.0,0.0,Uruguay,MID,,Francisco Gutiérrez,Francisco,Gutiérrez,Gutiérrez,
1389,77.0,1947.0,México,LOWER,,Pilar Díaz Pérez,Pilar,Díaz Pérez,Díaz,Pérez
1390,74.0,1950.0,Brasil,UPPER,,Ana González Ruiz,Ana,González Ruiz,González,Ruiz
1391,-1.0,0.0,Argentina,LOWER,,Pedro García,Pedro,García,García,
1392,49.0,1975.0,Argentina,LOWER,,Lucía Gómez Sánchez,Lucía,Gómez Sánchez,Gómez,Sánchez
1393,,,,,,Pilar López Gutiérrez,Pilar,López Gutiérrez,López,Gutiérrez
1394,,,,,,Marta Romero Jiménez,Marta,Romero Jiménez,Romero,Jiménez
1395,64.0,1960.0,Uruguay,MID,,José Gutiérrez,José,Gutiérrez,Gutiérrez,
1396,,,,,,Pablo Alonso Rodríguez,Pablo,Alonso Rodríguez,Alonso,Rodríguez
1397,58.0,1966.0,México,UPPER,,Ana Alonso Sánchez,Ana,Alonso Sánchez,Alonso,Sánchez
1398,-1.0,0.0,México,LOWER,,Fernando Fernández,Fernando,Fernández,Fernández,
1399,32.0,1992.0,Uruguay,MID,,Pablo Álvarez,Pablo,Álvarez,Álvarez,
1400,85.0,1939.0,Chile,UPPER,,Sofía Martín Sánchez,Sofía,Martín Sánchez,Martín,Sánchez
1401,60.0,1964.0,Brasil,UPPER,,Francisco Pérez,Francisco,Pérez,Pérez,
1402,40.0,1984.0,Brasil,UPPER,,Luis Ruiz Romero,Luis,Ruiz Romero,Ruiz,Romero
1403,-1.0,0.0,Paraguay,LOWER,,Carlos Fernández Pérez,Carlos,Fernández Pérez,Fernández,Pérez
1404,-1.0,0.0,Brasil,LOWER,,Lucía Gutiérrez,Lucía,Gutiérrez,Gutiérrez,
1405,,,,,,Elena Martín,Elena,Martín,Martín,
1406,53.0,1971.0,México,UPPER,,Carmen Pérez,Carmen,Pérez,Pérez,
1407,54.0,1970.0,Brasil,MID,,Isabel Álvarez,Isabel,Álvarez,Álvarez,
1408,,,,,Sra,José Romero Romero,José,Romero Romero,Romero,Romero
1409,47.0,1977.0,Brasil,LOWER,,Pilar Gómez,Pilar,Gómez,Gómez,
1410,-1.0,0.0,Argentina,MID,,Sofía Martín,Sofía,Martín,Martín,
1411,78.0,1946.0,Chile,MID,,Carmen Fernández Martínez,Carmen,Fernández Martínez,Fernández,Martínez
1412,36.0,1988.0,Chile,UPPER,,Fernando Rodríguez Muñoz,Fernando,Rodríguez Muñoz,Rodríguez,Muñoz
1413,37.0,1987.0,México,MID,,Rafael Gutiérrez,Rafael,Gutiérrez,Gutiérrez,
1414,39.0,1985.0,México,MID,,Carlos García Fernández,Carlos,García Fernández,García,Fernández
1415,,,,,,Luis Pérez Hernández,Luis,Pérez Hernández,Pérez,Hernández
1416,,,,,,Luis Rodríguez Martín,Luis,Rodríguez Martín,Rodríguez,Martín
1417,75.0,1949.0,Paraguay,MID,,Luis Martín,Luis,Martín,Martín,
1418,,,,,,Teresa Moreno,Teresa,Moreno,Moreno,
1419,,,,,,Teresa Muñoz Pérez,Teresa,Muñoz Pérez,Muñoz,Pérez
1420,52.0,1972.0,Brasil,UPPER,,Sofía González García,Sofía,González García,González,García
1421,38.0,1986.0,Uruguay,MID,,Carmen Martín,Carmen,Martín,Martín,
1422,39.0,1985.0,Brasil,MID,,Pilar García Gutiérrez,Pilar,García Gutiérrez,García,Gutiérrez
1423,32.0,1992.0,México,LOWER,,José Pérez Rodríguez,José,Pérez Rodríguez,Pérez,Rodríguez
1424,62.0,1962.0,Chile,MID,,Carlos Gutiérrez Alonso,Carlos,Gutiérrez Alonso,Gutiérrez,Alonso
1425,31.0,1993.0,Brasil,LOWER,,María Fernández,María,Fernández,Fernández,
1426,,,,,,Ana López Muñoz,Ana,López Muñoz,López,Muñoz
1427,33.0,1991.0,Unknown,MID,,Elena Alonso,Elena,Alonso,Alonso,
1428,,,,,,Carlos Muñoz González,Carlos,Muñoz González,Muñoz,González
1429,44.0,1980.0,México,UPPER,,Carmen Fernández González,Carmen,Fernández González,Fernández,González
1430,,,,,,Isabel Pérez Ruiz,Isabel,Pérez Ruiz,Pérez,Ruiz
1431,79.0,1945.0,Brasil,UPPER,,Pilar Martínez,Pilar,Martínez,Martínez,
1432,30.0,1994.0,México,MID,Col,Lucía Hernández López,Lucía,Hernández López,Hernández,López
1433,-1.0,0.0,Argentina,LOWER,,Pilar Jiménez,Pilar,Jiménez,Jiménez,
1434,,,,,,Rafael Díaz,Rafael,Díaz,Díaz,
1435,41.0,1983.0,Argentina,LOWER,,Javier Díaz Pérez,Javier,Díaz Pérez,Díaz,Pérez
1436,,,,,,Carmen Hernández Gómez,Carmen,Hernández Gómez,Hernández,Gómez
1437,72.0,1952.0,Brasil,UPPER,Col,Pablo Muñoz Sánchez,Pablo,Muñoz Sánchez,Muñoz,Sánchez
1438,69.0,1955.0,Chile,UPPER,,Luis Ruiz,Luis,Ruiz,Ruiz,
1439,-1.0,0.0,Chile,LOWER,,María Jiménez,María,Jiménez,Jiménez,
1440,50.0,1974.0,Argentina,LOWER,,Teresa Gutiérrez,Teresa,Gutiérrez,Gutiérrez,
1441,56.0,1968.0,Chile,MID,,Juan Romero Moreno,Juan,Romero Moreno,Romero,Moreno
1442,84.0,1940.0,Chile,LOWER,,Lucía Díaz,Lucía,Díaz,Díaz,
1443,39.0,1985.0,Brasil,MID,,Marta Martín Alonso,Marta,Martín Alonso,Martín,Alonso
1444,42.0,1982.0,Brasil,UPPER,,Juan González Ruiz,Juan,González Ruiz,González,Ruiz
1445,-1.0,0.0,Brasil,LOWER,,Teresa García Gutiérrez,Teresa,García Gutiérrez,García,Gutiérrez
1446,28.0,1996.0,México,LOWER,,Fernando Rodríguez,Fernando,Rodríguez,Rodríguez,
1447,61.0,1963.0,Brasil,LOWER,Mg,Elena Álvarez,Elena,Álvarez,Álvarez,
1448,70.0,1954.0,México,LOWER,,Isabel Martín Muñoz,Isabel,Martín Muñoz,Martín,Muñoz
1449,37.0,1987.0,México,UPPER,,Francisco Hernández Alonso,Francisco,Hernández Alonso,Hernández,Alonso
1450,,,,,,María Martín,María,Martín,Martín,
1451,47.0,1977.0,Chile,LOWER,,Carmen Alonso,Carmen,Alonso,Alonso,
1452,56.0,1968.0,México,MID,Lic,Pablo Jiménez,Pablo,Jiménez,Jiménez,
1453,58.0,1966.0,Brasil,MID,,Carlos Ruiz,Carlos,Ruiz,Ruiz,
1454,73.0,1951.0,Brasil,MID,,Javier Martínez,Javier,Martínez,Martínez,
1455,52.0,1972.0,Uruguay,MID,,Pablo Gómez Martínez,Pablo,Gómez Martínez,Gómez,Martínez
1456,-1.0,0.0,Uruguay,LOWER,,Carmen Alonso Moreno,Carmen,Alonso Moreno,Alonso,Moreno
1457,33.0,1991.0,Brasil,UPPER,Mg,Carlos Alonso Díaz,Carlos,Alonso Díaz,Alonso,Díaz
1458,-1.0,0.0,Chile,LOWER,,Rafael Díaz,Rafael,Díaz,Díaz,
1459,,,,,,Lucía Pérez,Lucía,Pérez,Pérez,
1460,56.0,1968.0,Argentina,LOWER,Sr,José Alonso,José,Alonso,Alonso,
1461,,,,,,Elena Ruiz Fernández,Elena,Ruiz Fernández,Ruiz,Fernández
1462,68.0,1956.0,Argentina,UPPER,,Isabel Romero,Isabel,Romero,Romero,
1463,,,,,,Marta Gutiérrez,Marta,Gutiérrez,Gutiérrez,
1464,,,,,,Javier García Martín,Javier,García Martín,García,Martín
1465,60.0,1964.0,México,LOWER,,Francisco Martínez,Francisco,Martínez,Martínez,
1466,,,,,,José Moreno Muñoz,José,Moreno Muñoz,Moreno,Muñoz
1467,38.0,1986.0,Argentina,LOWER,,Teresa Martínez Rodríguez,Teresa,Martínez Rodríguez,Martínez,Rodríguez
1468,-1.0,0.0,México,LOWER,,Ana Gómez,Ana,Gómez,Gómez,
1469,43.0,1981.0,Unknown,UPPER,,Pablo López,Pablo,López,López,
1470,75.0,1949.0,México,UPPER,,Fernando Gómez Gutiérrez,Fernando,Gómez Gutiérrez,Gómez,Gutiérrez
1471,62.0,1962.0,Chile,MID,Dr,María Martínez Alonso,María,Martínez Alonso,Martínez,Alonso
1472,,,,,Sra,Elena Fernández,Elena,Fernández,Fernández,
1473,57.0,1967.0,Chile,MID,,Pablo Jiménez,Pablo,Jiménez,Jiménez,
1474,46.0,1978.0,Chile,UPPER,,Pablo Gómez,Pablo,Gómez,Gómez,
1475,71.0,1953.0,Argentina,UPPER,,José González Fernández,José,González Fernández,González,Fernández
1476,63.0,1961.0,México,UPPER,,Javier Sánchez Hernández,Javier,Sánchez Hernández,Sánchez,Hernández
1477,54.0,1970.0,Argentina,MID,,Sofía Martín,Sofía,Martín,Martín,
1478,66.0,1958.0,México,UPPER,,Juan Martínez Gómez,Juan,Martínez Gómez,Martínez,Gómez
1479,,,,,,Pablo González Moreno,Pablo,González Moreno,González,Moreno
1480,49.0,1975.0,Argentina,LOWER,,Carmen González,Carmen,González,González,
1481,,,,,,Francisco Díaz García,Francisco,Díaz García,Díaz,García
1482,29.0,1995.0,Paraguay,LOWER,,Teresa Pérez Gutiérrez,Teresa,Pérez Gutiérrez,Pérez,Gutiérrez
1483,77.0,1947.0,Uruguay,UPPER,Sr,Luis Díaz Moreno,Luis,Díaz Moreno,Díaz,Moreno
1484,,,,,,Carmen García,Carmen,García,García,
1485,51.0,1973.0,Uruguay,LOWER,,Juan Pérez Rodríguez,Juan,Pérez Rodríguez,Pérez,Rodríguez
1486,-1.0,0.0,Brasil,LOWER,,Carmen Gómez Muñoz,Carmen,Gómez Muñoz,Gómez,Muñoz
1487,31.0,1993.0,Paraguay,MID,,Carlos Ruiz,Carlos,Ruiz,Ruiz,
1488,67.0,1957.0,Argentina,UPPER,,Elena Martín Martín,Elena,Martín Martín,Martín,Martín
1489,48.0,1976.0,México,UPPER,Col,José López,José,López,López,
1490,44.0,1980.0,Paraguay,LOWER,,Sofía Martín,Sofía,Martín,Martín,
1491,,,,,,Teresa Pérez López,Teresa,Pérez López,Pérez,López
1492,67.0,1957.0,Brasil,UPPER,,Luis López,Luis,López,López,
1493,50.0,1974.0,Paraguay,LOWER,,Teresa Ruiz Martínez,Teresa,Ruiz Martínez,Ruiz,Martínez
1494,,,,,,Pablo Gómez,Pablo,Gómez,Gómez,
1495,55.0,1969.0,México,MID,,Juan García Álvarez,Juan,García Álvarez,García,Álvarez
1496,54.0,1970.0,Argentina,LOWER,,Elena Rodríguez,Elena,Rodríguez,Rodríguez,
1497,68.0,1956.0,Brasil,LOWER,,Francisco Álvarez,Francisco,Álvarez,Álvarez,
1498,62.0,1962.0,México,LOWER,,Elena Alonso,Elena,Alonso,Alonso,
1499,-1.0,0.0,México,LOWER,,María Martínez,María,Martínez,Martínez,
1500,83.0,1941.0,Chile,UPPER,,Fernando Moreno,Fernando,Moreno,Moreno,
1501,,,,,,Fernando López,Fernando,López,López,
1502,,,,,,Ana García González,Ana,García González,García,González
1503,-1.0,0.0,Argentina,LOWER,Dr,Pablo Alonso,Pablo,Alonso,Alonso,
1504,65.0,1959.0,México,UPPER,,Francisco López Martín,Francisco,López Martín,López,Martín
1505,-1.0,0.0,Argentina,MID,,Luis Alonso,Luis,Alonso,Alonso,
